id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL0000216,CLI0000100,PROD012,16599082.0,15458459.0,6219418.0,644102.0,2024-12-06,2026-11-26,0,14.0,A
OBL0000217,CLI0004186,PROD006,3896771.0,3327477.0,2470310.0,69322.0,2024-09-25,2028-09-04,18,12.0,B
OBL0000218,CLI0005416,PROD002,25652584.0,25307095.0,20691867.0,421785.0,2024-04-21,2029-03-26,0,10.0,A
OBL0000219,CLI0002136,PROD013,47356473.0,44582602.0,16559866.0,3715217.0,2024-06-20,2025-06-15,0,7.0,
OBL0000220,CLI0000618,PROD007,2531679.0,2334630.0,343084.0,64851.0,2024-12-23,2027-12-08,42,30.0,C
OBL0000221,CLI0000526,PROD009,38009224.0,34440246.0,4056180.0,956674.0,2024-07-15,2027-06-30,0,31.0,A
OBL0000222,CLI0008792,PROD003,43478653.0,42526710.0,5146530.0,1181298.0,2024-12-11,2027-11-26,0,31.0,A
OBL0000223,CLI0003234,PROD015,9553292.0,8665028.0,6919851.0,144417.0,2024-03-13,2029-02-15,3,12.0,B
OBL0000224,CLI0000751,PROD013,18863523.0,17666073.0,10281113.0,1472173.0,2024-05-23,2025-05-18,20,5.0,B
OBL0000225,CLI0007700,PROD002,5405703.0,4826780.0,3990998.0,80446.0,2024-11-21,2029-10-26,0,10.0,A
OBL0000226,CLI0006121,PROD003,3105047.0,2919213.0,919351.0,81089.0,2024-10-17,2027-10-02,0,24.0,A
OBL0000227,CLI0008335,PROD009,17338487.0,16907747.0,3665774.0,469660.0,2024-11-07,2027-10-23,0,28.0,A
OBL0000228,CLI0009583,PROD006,34886532.0,31295477.0,516566.0,651989.0,2024-10-07,2028-09-16,0,47.0,A
OBL0000229,CLI0006757,PROD009,7759062.0,7247775.0,3810332.0,201327.0,2024-08-18,2027-08-03,79,17.0,D
OBL0000230,CLI0009135,PROD009,34438559.0,32375375.0,4810030.0,899316.0,2024-02-10,2027-01-25,297,30.0,E
OBL0000231,CLI0001957,PROD002,22712333.0,22070541.0,12537051.0,367842.0,2024-07-07,2029-06-11,0,25.0,A
OBL0000232,CLI0003454,PROD004,2072144.0,1948009.0,1354556.0,54111.0,2024-07-05,2027-06-20,0,10.0,A
OBL0000233,CLI0003851,PROD014,34351672.0,29913668.0,23214124.0,1246403.0,2024-12-20,2026-12-10,0,5.0,
OBL0000234,CLI0005162,PROD011,14720925.0,13240977.0,4616934.0,551707.0,2024-08-09,2026-07-30,0,15.0,A
OBL0000235,CLI0001401,PROD005,4172092.0,3677272.0,1688078.0,61288.0,2024-09-01,2029-08-06,0,32.0,A
OBL0000236,CLI0007289,PROD009,6313435.0,6041322.0,4890072.0,167814.0,2024-05-19,2027-05-04,15,6.0,
OBL0000237,CLI0000402,PROD004,43973045.0,37761802.0,34065914.0,1048939.0,2024-11-04,2027-10-20,0,3.0,A
OBL0000238,CLI0001415,PROD013,27126747.0,26146954.0,14842359.0,2178913.0,2024-01-23,2025-01-17,0,5.0,A
OBL0000239,CLI0001705,PROD005,41341669.0,36223778.0,16446525.0,603730.0,2024-12-23,2029-11-27,0,32.0,A
OBL0000240,CLI0003079,PROD009,30218165.0,28312232.0,23315183.0,786451.0,2024-12-21,2027-12-06,0,6.0,
OBL0000241,CLI0004675,PROD002,30796850.0,27345214.0,2838234.0,455754.0,2024-09-05,2029-08-10,15,53.0,B
OBL0000242,CLI0008804,PROD001,32703305.0,31171894.0,17789673.0,649414.0,2024-03-10,2028-02-18,0,20.0,A
OBL0000243,CLI0003988,PROD009,22064075.0,20961252.0,14791720.0,582257.0,2024-08-01,2027-07-17,35,10.0,C
OBL0000244,CLI0007338,PROD009,49725304.0,42600819.0,11981878.0,1183356.0,2024-06-11,2027-05-27,20,25.0,
OBL0000245,CLI0003202,PROD012,24638377.0,22096503.0,7108679.0,920688.0,2024-05-26,2026-05-16,0,16.0,A
OBL0000246,CLI0002741,PROD010,5927830.0,5040751.0,1845281.0,140021.0,2024-10-02,2027-09-17,0,22.0,A
OBL0000247,CLI0003754,PROD005,36484669.0,34659876.0,27005801.0,577665.0,2024-07-23,2029-06-27,39,13.0,C
OBL0000248,CLI0003763,PROD007,41435219.0,41137089.0,2490200.0,1142697.0,2024-12-27,2027-12-12,0,33.0,
OBL0000249,CLI0004049,PROD006,6141067.0,5415000.0,3998506.0,112812.0,2024-08-05,2028-07-15,0,12.0,A
OBL0000250,CLI0006330,PROD003,12601537.0,11350055.0,1967452.0,315279.0,2024-04-03,2027-03-19,155,29.0,
OBL0000251,CLI0009305,PROD003,49679653.0,42408730.0,3118507.0,1178020.0,2024-06-19,2027-06-04,24,33.0,B
OBL0000252,CLI0008166,PROD002,44835187.0,44133128.0,42024204.0,735552.0,2024-11-06,2029-10-11,0,2.0,A
OBL0000253,CLI0004757,PROD002,24084036.0,20967388.0,7801671.0,349456.0,2024-05-03,2029-04-07,0,37.0,A
OBL0000254,CLI0005575,PROD008,20318315.0,20223471.0,12818814.0,1685289.0,2024-12-17,2025-12-12,0,4.0,A
OBL0000255,CLI0003651,PROD001,41153259.0,35155483.0,25628728.0,732406.0,2024-07-12,2028-06-21,0,13.0,A
OBL0000256,CLI0006588,PROD003,31084074.0,29322440.0,2859057.0,814512.0,2024-01-21,2027-01-05,0,32.0,A
OBL0000257,CLI0000204,PROD014,11422816.0,11006618.0,746238.0,458609.0,2024-05-07,2026-04-27,0,22.0,
OBL0000258,CLI0000975,PROD003,43891530.0,42934516.0,36801897.0,1192625.0,2024-10-24,2027-10-09,0,5.0,
OBL0000259,CLI0009601,PROD015,7209913.0,6848964.0,1711703.0,114149.0,2024-08-03,2029-07-08,72,45.0,D
OBL0000260,CLI0006651,PROD012,24987714.0,24188710.0,12718451.0,1007863.0,2024-07-30,2026-07-20,0,11.0,A
OBL0000261,CLI0001498,PROD010,48992743.0,44683832.0,26175779.0,1241218.0,2024-09-16,2027-09-01,0,14.0,A
OBL0000262,CLI0003584,PROD015,37833095.0,35618350.0,18177272.0,593639.0,2024-02-17,2029-01-21,0,29.0,A
OBL0000263,CLI0001519,PROD010,30971346.0,27375509.0,21534999.0,760431.0,2024-08-13,2027-07-29,3,7.0,B
OBL0000264,CLI0002545,PROD005,44947695.0,43286777.0,40693852.0,721446.0,2024-10-17,2029-09-21,9,3.0,B
OBL0000265,CLI0008731,PROD008,44225819.0,39700469.0,25671665.0,3308372.0,2024-04-10,2025-04-05,18,4.0,B
OBL0000266,CLI0004203,PROD012,36443891.0,34117183.0,1270068.0,1421549.0,2024-05-24,2026-05-14,0,23.0,A
OBL0000267,CLI0004216,PROD013,15720533.0,15660645.0,10982261.0,1305054.0,2024-11-18,2025-11-13,0,3.0,A
OBL0000268,CLI0004865,PROD008,2581471.0,2348726.0,1495004.0,195727.0,2024-01-09,2025-01-03,14,4.0,B
OBL0000269,CLI0002917,PROD007,11196970.0,10354020.0,2374263.0,287612.0,2024-07-15,2027-06-30,0,27.0,A
OBL0000270,CLI0006207,PROD002,37118381.0,34917953.0,28610694.0,581966.0,2024-03-15,2029-02-17,27,10.0,B
OBL0000271,CLI0002897,PROD005,20032476.0,18252847.0,15071659.0,304214.0,2024-08-19,2029-07-24,0,10.0,A
OBL0000272,CLI0006454,PROD009,35706558.0,35388080.0,13124841.0,983002.0,2024-01-25,2027-01-09,26,22.0,B
OBL0000273,CLI0002691,PROD013,14587677.0,13630149.0,1902414.0,1135846.0,2024-06-07,2025-06-02,0,10.0,A
OBL0000274,CLI0007097,PROD005,49385509.0,45781188.0,15828221.0,763020.0,2024-03-22,2029-02-24,15,39.0,B
OBL0000275,CLI0002966,PROD006,17610132.0,16168697.0,2413025.0,336848.0,2024-06-21,2028-05-31,0,40.0,
OBL0000276,CLI0009557,PROD012,5398588.0,5212295.0,3873156.0,217179.0,2024-07-22,2026-07-12,0,6.0,A
OBL0000277,CLI0002971,PROD011,44511287.0,37865107.0,14922926.0,1577713.0,2024-07-11,2026-07-01,0,14.0,A
OBL0000278,CLI0002805,PROD011,36577857.0,35972222.0,773619.0,1498843.0,2024-10-04,2026-09-24,0,23.0,A
OBL0000279,CLI0005027,PROD012,12620482.0,12179008.0,550000.0,507459.0,2024-11-03,2026-10-24,59,22.0,C
OBL0000280,CLI0007622,PROD011,38101768.0,35424460.0,1741331.0,1476019.0,2024-03-24,2026-03-14,232,22.0,E
OBL0000281,CLI0002840,PROD006,15365896.0,14046637.0,8181618.0,292638.0,2024-09-27,2028-09-06,0,20.0,A
OBL0000282,CLI0002483,PROD008,48327899.0,45919322.0,21248205.0,3826610.0,2024-12-26,2025-12-21,169,6.0,E
OBL0000283,CLI0002843,PROD013,46065814.0,45130033.0,39133316.0,3760836.0,2024-07-06,2025-07-01,0,1.0,A
OBL0000284,CLI0009018,PROD011,10513772.0,9373243.0,2035758.0,390552.0,2024-11-03,2026-10-24,15,18.0,B
OBL0000285,CLI0002773,PROD002,572458.0,518662.0,8254.0,8644.0,2024-09-22,2029-08-27,0,59.0,A
OBL0000286,CLI0002968,PROD002,10190368.0,9865475.0,8997095.0,164425.0,2024-05-31,2029-05-05,0,5.0,A
OBL0000287,CLI0003561,PROD010,49655573.0,48748313.0,46884295.0,1354120.0,2024-01-08,2026-12-23,0,1.0,A
OBL0000288,CLI0007209,PROD009,30634306.0,29631697.0,8966396.0,823103.0,2024-01-14,2026-12-29,33,25.0,C
OBL0000289,CLI0006834,PROD002,38102442.0,37757557.0,37079475.0,629293.0,2024-04-26,2029-03-31,0,1.0,A
OBL0000290,CLI0002525,PROD005,40075671.0,38184233.0,5471960.0,636404.0,2024-11-21,2029-10-26,28,51.0,
OBL0000291,CLI0009373,PROD003,10987532.0,9348035.0,5940570.0,259668.0,2024-04-26,2027-04-11,0,13.0,A
OBL0000292,CLI0000249,PROD002,4246966.0,3825308.0,106154.0,63755.0,2024-02-21,2029-01-25,43,58.0,C
OBL0000293,CLI0009213,PROD012,31841751.0,27811628.0,24236861.0,1158818.0,2024-04-13,2026-04-03,0,3.0,A
OBL0000294,CLI0009572,PROD005,38767455.0,38075996.0,15602096.0,634600.0,2024-12-15,2029-11-19,57,35.0,C
OBL0000295,CLI0005460,PROD004,37063337.0,31578125.0,17177909.0,877170.0,2024-11-20,2027-11-05,0,16.0,A
OBL0000296,CLI0008076,PROD013,25928683.0,25755929.0,23843071.0,2146327.0,2024-02-27,2025-02-21,0,0.0,A
OBL0000297,CLI0002954,PROD002,9729292.0,9051849.0,6100310.0,150864.0,2024-08-09,2029-07-14,0,19.0,A
OBL0000298,CLI0009514,PROD013,33816428.0,29801282.0,10196826.0,2483440.0,2024-03-20,2025-03-15,0,7.0,A
OBL0000299,CLI0005536,PROD011,45155080.0,39362563.0,3098795.0,1640107.0,2024-02-04,2026-01-24,85,22.0,D
OBL0000300,CLI0008465,PROD001,5502798.0,5179030.0,1978883.0,107896.0,2024-01-29,2028-01-08,0,29.0,A
OBL0000301,CLI0004463,PROD002,39564990.0,35630218.0,4427343.0,593837.0,2024-12-29,2029-12-03,17,52.0,B
OBL0000302,CLI0006108,PROD009,534947.0,486074.0,418200.0,13502.0,2024-03-15,2027-02-28,24,5.0,B
OBL0000303,CLI0006987,PROD008,19387658.0,17447912.0,10167709.0,1453993.0,2024-04-13,2025-04-08,0,5.0,A
OBL0000304,CLI0004795,PROD004,27449467.0,23789601.0,8561613.0,660822.0,2024-09-24,2027-09-09,18,23.0,B
OBL0000305,CLI0004091,PROD006,43150397.0,40665877.0,34283437.0,847206.0,2024-03-16,2028-02-24,0,7.0,A
OBL0000306,CLI0005669,PROD012,47758279.0,43375411.0,31790087.0,1807309.0,2024-05-10,2026-04-30,0,6.0,A
OBL0000307,CLI0006255,PROD001,10427339.0,10411742.0,7968407.0,216911.0,2024-12-30,2028-12-09,1,11.0,B
OBL0000308,CLI0006992,PROD008,17693342.0,17598127.0,9459528.0,1466511.0,2024-03-14,2025-03-09,19,5.0,B
OBL0000309,CLI0006790,PROD010,24174499.0,24110339.0,5307092.0,669732.0,2024-12-04,2027-11-19,68,28.0,D
OBL0000310,CLI0006155,PROD003,39281658.0,35189748.0,14781246.0,977493.0,2024-06-18,2027-06-03,348,20.0,E
OBL0000311,CLI0008032,PROD009,25652552.0,23596464.0,11740671.0,655457.0,2024-09-08,2027-08-24,9,18.0,B
OBL0000312,CLI0002655,PROD004,13208634.0,11872332.0,10958663.0,329787.0,2024-05-01,2027-04-16,0,2.0,A
OBL0000313,CLI0006644,PROD002,37130424.0,35735705.0,10026511.0,595595.0,2024-06-06,2029-05-11,0,43.0,A
OBL0000314,CLI0000123,PROD014,37360804.0,36855203.0,15671492.0,1535633.0,2024-06-14,2026-06-04,35,13.0,C
OBL0000315,CLI0008284,PROD002,30433921.0,26075071.0,8929059.0,434585.0,2024-08-30,2029-08-04,0,39.0,A
OBL0000316,CLI0002186,PROD005,21889500.0,19673690.0,2156171.0,327895.0,2024-07-23,2029-06-27,0,53.0,A
OBL0000317,CLI0007111,PROD012,35299664.0,32214108.0,15365904.0,1342254.0,2024-06-12,2026-06-02,0,12.0,A
OBL0000318,CLI0001367,PROD001,25281246.0,21916071.0,2362609.0,456585.0,2024-10-01,2028-09-10,0,42.0,
OBL0000319,CLI0008326,PROD009,38752455.0,37559131.0,7262731.0,1043309.0,2024-09-08,2027-08-24,0,29.0,
OBL0000320,CLI0008275,PROD007,22333377.0,21428967.0,12180956.0,595249.0,2024-11-22,2027-11-07,34,15.0,C
OBL0000321,CLI0004181,PROD004,41334180.0,39918898.0,11893685.0,1108858.0,2024-01-26,2027-01-10,20,25.0,B
OBL0000322,CLI0000772,PROD007,21858860.0,20328174.0,13360661.0,564672.0,2024-09-03,2027-08-19,0,,A
OBL0000323,CLI0007798,PROD009,25393635.0,22642839.0,10706344.0,628968.0,2024-08-22,2027-08-07,0,18.0,A
OBL0000324,CLI0002639,PROD010,12279509.0,11504783.0,461954.0,319577.0,2024-04-23,2027-04-08,139,34.0,E
OBL0000325,CLI0009088,PROD008,4840447.0,4201365.0,1877513.0,350114.0,2024-09-24,2025-09-19,52,6.0,C
OBL0000326,CLI0009377,PROD011,36624856.0,35760353.0,11403539.0,1490015.0,2024-11-15,2026-11-05,0,16.0,
OBL0000327,CLI0000756,PROD007,16714992.0,16310122.0,2510979.0,453059.0,2024-03-29,2027-03-14,0,30.0,A
OBL0000328,CLI0007513,PROD012,39968869.0,37458727.0,22048757.0,1560780.0,2024-11-29,2026-11-19,64,9.0,D
OBL0000329,CLI0005936,PROD003,33892986.0,33850836.0,29144997.0,940301.0,2024-07-24,2027-07-09,0,5.0,A
OBL0000330,CLI0000777,PROD008,31402860.0,28737020.0,17002708.0,2394752.0,2024-10-22,2025-10-17,0,4.0,A
OBL0000331,CLI0000909,PROD005,35156210.0,34598147.0,11159959.0,576636.0,2024-09-04,2029-08-09,88,,D
OBL0000332,CLI0007504,PROD015,48469485.0,47079545.0,38549232.0,784659.0,2024-04-22,2029-03-27,354,10.0,E
OBL0000333,CLI0005387,PROD003,41367387.0,35948733.0,22460823.0,998576.0,2024-07-05,2027-06-20,6,13.0,B
OBL0000334,CLI0009383,PROD007,15266446.0,14406111.0,10279735.0,400170.0,2024-07-02,2027-06-17,0,10.0,A
OBL0000335,CLI0000863,PROD012,21781144.0,20828547.0,14304560.0,867856.0,2024-11-22,2026-11-12,0,7.0,A
OBL0000336,CLI0004195,PROD015,28968510.0,27462130.0,23098480.0,457702.0,2024-05-16,2029-04-20,0,9.0,A
OBL0000337,CLI0006522,PROD004,13660155.0,11973812.0,7190139.0,332606.0,2024-05-20,2027-05-05,36,14.0,C
OBL0000338,CLI0004477,PROD011,21316972.0,19322261.0,16779740.0,805094.0,2024-05-16,2026-05-06,0,3.0,A
OBL0000339,CLI0003425,PROD004,12387596.0,11725761.0,1178756.0,325716.0,2024-01-22,2027-01-06,313,,E
OBL0000340,CLI0003086,PROD011,5021126.0,4287348.0,877844.0,178640.0,2024-12-16,2026-12-06,0,19.0,A
OBL0000341,CLI0001237,PROD001,12674967.0,12218504.0,9374825.0,254552.0,2024-07-11,2028-06-20,0,11.0,A
OBL0000342,CLI0008972,PROD011,7677303.0,7205128.0,363468.0,300214.0,2024-11-07,2026-10-28,0,22.0,A
OBL0000343,CLI0007550,PROD012,25789489.0,25008757.0,21779635.0,1042032.0,2024-09-09,2026-08-30,18,3.0,B
OBL0000344,CLI0003057,PROD012,14229104.0,13629089.0,9404906.0,567879.0,2024-10-19,2026-10-09,4,7.0,B
OBL0000345,CLI0003538,PROD008,43003723.0,38130050.0,19819180.0,3177504.0,2024-11-14,2025-11-09,6,5.0,B
OBL0000346,CLI0006179,PROD001,14101494.0,13407509.0,9906577.0,279323.0,2024-07-26,2028-07-05,58,12.0,
OBL0000347,CLI0004210,PROD013,23933037.0,22107414.0,3627212.0,1842284.0,2024-08-17,2025-08-12,294,10.0,E
OBL0000348,CLI0008432,PROD004,9213483.0,8735243.0,102399.0,242646.0,2024-07-01,2027-06-16,40,35.0,C
OBL0000349,CLI0003931,PROD008,4693112.0,4043394.0,3177877.0,336950.0,2024-08-31,2025-08-26,21,2.0,B
OBL0000350,CLI0002702,PROD006,36510180.0,33280714.0,1006475.0,693348.0,2024-12-13,2028-11-22,0,46.0,A
OBL0000351,CLI0004034,PROD008,26772813.0,24116918.0,15238348.0,2009743.0,2024-09-21,2025-09-16,88,4.0,D
OBL0000352,CLI0001766,PROD008,4815046.0,4288278.0,2653741.0,357356.0,2024-07-30,2025-07-25,40,4.0,C
OBL0000353,CLI0003603,PROD005,30790350.0,29615451.0,7134929.0,493591.0,2024-12-17,2029-11-21,0,45.0,A
OBL0000354,CLI0006995,PROD007,24925071.0,21707702.0,11425963.0,602992.0,2024-11-02,2027-10-18,0,17.0,A
OBL0000355,CLI0009385,PROD012,33685365.0,32207700.0,24826788.0,1341988.0,2024-03-25,2026-03-15,0,5.0,A
OBL0000356,CLI0002857,PROD013,32803847.0,30252168.0,25591117.0,2521014.0,2024-09-25,2025-09-20,0,1.0,A
OBL0000357,CLI0006381,PROD004,20792066.0,18087881.0,9988733.0,502441.0,2024-07-18,2027-07-03,0,16.0,A
OBL0000358,CLI0009313,PROD012,38693623.0,34587130.0,3279261.0,1441130.0,2024-10-08,2026-09-28,11,21.0,B
OBL0000359,CLI0002834,PROD006,38507795.0,35874013.0,30814230.0,747375.0,2024-06-15,2028-05-25,0,6.0,A
OBL0000360,CLI0001990,PROD007,22844215.0,21104428.0,3262138.0,586234.0,2024-03-09,2027-02-22,0,30.0,A
OBL0000361,CLI0007859,PROD004,19714236.0,18912963.0,9151288.0,525360.0,2024-01-07,2026-12-22,38,18.0,C
OBL0000362,CLI0009776,PROD001,15234769.0,14155792.0,4422442.0,294912.0,2024-03-22,2028-03-01,0,33.0,A
OBL0000363,CLI0000382,PROD011,12763822.0,10974390.0,7533565.0,457266.0,2024-11-16,2026-11-06,0,7.0,A
OBL0000364,CLI0000498,PROD004,49386665.0,46144218.0,9124721.0,1281784.0,2024-08-07,2027-07-23,0,28.0,A
OBL0000365,CLI0003574,PROD014,27093882.0,25159974.0,964013.0,1048332.0,2024-11-20,2026-11-10,0,23.0,A
OBL0000366,CLI0002380,PROD009,13668615.0,13581057.0,2310932.0,377252.0,2024-09-11,2027-08-27,52,29.0,C
OBL0000367,CLI0003598,PROD014,39550627.0,34349446.0,1060874.0,1431227.0,2024-07-30,2026-07-20,12,23.0,B
OBL0000368,CLI0005886,PROD013,44412382.0,40410338.0,10999555.0,3367528.0,2024-11-03,2025-10-29,0,8.0,A
OBL0000369,CLI0004057,PROD001,28492565.0,24898971.0,2738318.0,518729.0,2024-08-27,2028-08-06,0,42.0,A
OBL0000370,CLI0005031,PROD005,46376277.0,39886503.0,37929675.0,664775.0,2024-07-09,2029-06-13,0,2.0,A
OBL0000371,CLI0005376,PROD009,36054369.0,31056395.0,10606577.0,862678.0,2024-08-21,2027-08-06,0,23.0,A
OBL0000372,CLI0004656,PROD003,37319034.0,35118080.0,23560674.0,975502.0,2024-08-16,2027-08-01,0,11.0,A
OBL0000373,CLI0001662,PROD005,22440373.0,21288256.0,2737135.0,354804.0,2024-10-28,2029-10-02,0,52.0,A
OBL0000374,CLI0008930,PROD008,31808212.0,29596641.0,22321269.0,2466387.0,2024-07-29,2025-07-24,71,2.0,
OBL0000375,CLI0008226,PROD007,34472210.0,30431948.0,26059227.0,845332.0,2024-12-05,2027-11-20,0,5.0,A
OBL0000376,CLI0001232,PROD014,44157078.0,42636230.0,13377495.0,1776510.0,2024-02-28,2026-02-17,19,16.0,B
OBL0000377,CLI0006150,PROD011,43565329.0,41993285.0,29149730.0,1749720.0,2024-07-08,2026-06-28,0,7.0,A
OBL0000378,CLI0007959,PROD002,7805892.0,6972406.0,6101304.0,116207.0,2024-07-26,2029-06-30,0,7.0,A
OBL0000379,CLI0009324,PROD010,44019926.0,41000425.0,23800416.0,1138901.0,2024-09-14,2027-08-30,47,15.0,C
OBL0000380,CLI0007839,PROD010,43266561.0,40157087.0,36612481.0,1115475.0,2024-05-23,2027-05-08,0,3.0,A
OBL0000381,CLI0006388,PROD002,34804666.0,31814571.0,9395165.0,530243.0,2024-07-15,2029-06-19,24,42.0,B
OBL0000382,CLI0009317,PROD013,32608263.0,27762243.0,26984760.0,2313520.0,2024-08-10,2025-08-05,14,,B
OBL0000383,CLI0002496,PROD002,1701701.0,1596440.0,573028.0,26607.0,2024-04-27,2029-04-01,2,38.0,B
OBL0000384,CLI0008589,PROD010,7504834.0,6896337.0,3303486.0,191565.0,2024-08-04,2027-07-20,152,18.0,E
OBL0000385,CLI0001460,PROD009,10367384.0,8868667.0,7533503.0,246352.0,2024-09-19,2027-09-04,36,5.0,C
OBL0000386,CLI0008270,PROD008,22412286.0,19103567.0,18986373.0,1591964.0,2024-09-22,2025-09-17,0,0.0,A
OBL0000387,CLI0004429,PROD013,49110603.0,48198771.0,2558681.0,4016564.0,2024-06-13,2025-06-08,33,11.0,C
OBL0000388,CLI0006904,PROD009,28567947.0,27993166.0,27279278.0,777588.0,2024-10-04,2027-09-19,0,0.0,A
OBL0000389,CLI0001673,PROD014,33673615.0,28648189.0,19917817.0,1193675.0,2024-05-12,2026-05-02,0,7.0,A
OBL0000390,CLI0002247,PROD001,12857790.0,12027386.0,1130310.0,250571.0,2024-01-01,2027-12-11,48,43.0,C
OBL0000391,CLI0009626,PROD003,29277805.0,25207116.0,9832509.0,700198.0,2024-01-23,2027-01-07,0,21.0,A
OBL0000392,CLI0002371,PROD010,15332192.0,13193910.0,11959766.0,366498.0,2024-11-30,2027-11-15,0,3.0,A
OBL0000393,CLI0008960,PROD006,17936515.0,15822134.0,6077573.0,329628.0,2024-05-20,2028-04-29,83,29.0,D
OBL0000394,CLI0007472,PROD010,47968745.0,47108996.0,23330650.0,1308583.0,2024-05-12,2027-04-27,0,18.0,A
OBL0000395,CLI0001157,PROD015,31641204.0,29009688.0,24716024.0,483495.0,2024-03-13,2029-02-15,5,8.0,B
OBL0000396,CLI0009248,PROD003,24159982.0,21149225.0,16529089.0,587478.0,2024-08-23,2027-08-08,17,7.0,B
OBL0000397,CLI0009218,PROD011,38141184.0,36790002.0,36117298.0,1532917.0,2024-05-03,2026-04-23,0,0.0,A
OBL0000398,CLI0007154,PROD006,28530244.0,24429038.0,18271274.0,508938.0,2024-07-04,2028-06-13,4,12.0,B
OBL0000399,CLI0006493,PROD010,6988404.0,6430167.0,3214241.0,178616.0,2024-08-13,2027-07-29,0,18.0,A
OBL0000400,CLI0005818,PROD005,4241970.0,4115721.0,1367548.0,68595.0,2024-03-21,2029-02-23,0,40.0,A
OBL0000401,CLI0001866,PROD007,43216879.0,38410475.0,21284770.0,1066958.0,2024-08-03,2027-07-19,0,16.0,A
OBL0000402,CLI0008307,PROD011,22919313.0,21923843.0,13861493.0,913493.0,2024-01-25,2026-01-14,0,8.0,A
OBL0000403,CLI0006074,PROD001,3629279.0,3209546.0,220663.0,66866.0,2024-08-20,2028-07-30,0,44.0,A
OBL0000404,CLI0004206,PROD010,5568239.0,5357515.0,1131838.0,148820.0,2024-10-27,2027-10-12,23,28.0,B
OBL0000405,CLI0002232,PROD011,3950894.0,3828645.0,2574405.0,159527.0,2024-01-18,2026-01-07,0,,A
OBL0000406,CLI0004354,PROD011,42188612.0,37492007.0,31682935.0,1562167.0,2024-05-23,2026-05-13,54,3.0,C
OBL0000407,CLI0000959,PROD002,5217298.0,5118524.0,2959527.0,85309.0,2024-11-13,2029-10-18,183,25.0,E
OBL0000408,CLI0004806,PROD012,7147193.0,6158422.0,3763711.0,256601.0,2024-07-29,2026-07-19,0,9.0,A
OBL0000409,CLI0002387,PROD001,42167855.0,41536097.0,2721548.0,865335.0,2024-04-04,2028-03-14,72,44.0,D
OBL0000410,CLI0000637,PROD011,19392831.0,16965847.0,16511711.0,706910.0,2024-12-12,2026-12-02,33,0.0,C
OBL0000411,CLI0003602,PROD005,29115779.0,28425880.0,8246102.0,473765.0,2024-07-09,2029-06-13,57,42.0,C
OBL0000412,CLI0007827,PROD014,41923250.0,36834245.0,28193339.0,1534760.0,2024-04-21,2026-04-11,0,5.0,A
OBL0000413,CLI0008245,PROD008,13834527.0,13284739.0,869595.0,1107062.0,2024-01-03,2024-12-28,0,11.0,A
OBL0000414,CLI0004107,PROD003,1219111.0,1186868.0,757048.0,32969.0,2024-10-01,2027-09-16,0,13.0,A
OBL0000415,CLI0001942,PROD007,46095120.0,45043018.0,1861794.0,1251195.0,2024-11-30,2027-11-15,14,34.0,B
OBL0000416,CLI0002302,PROD010,26449343.0,24037471.0,9038180.0,667708.0,2024-07-29,2027-07-14,0,22.0,A
OBL0000417,CLI0009146,PROD014,18439667.0,16722546.0,5256919.0,696773.0,2024-04-14,2026-04-04,41,16.0,C
OBL0000418,CLI0008690,PROD004,32090562.0,31150247.0,20141347.0,865285.0,2024-06-12,2027-05-28,16,12.0,B
OBL0000419,CLI0000492,PROD009,26460739.0,24070541.0,2826784.0,668626.0,2024-11-08,2027-10-24,0,31.0,A
OBL0000420,CLI0002429,PROD006,22893080.0,20220373.0,4825167.0,421258.0,2024-09-11,2028-08-21,259,36.0,E
OBL0000421,CLI0002484,PROD006,27508245.0,26590872.0,15361414.0,553976.0,2024-02-08,2028-01-18,0,20.0,
OBL0000422,CLI0007784,PROD002,49095982.0,42432132.0,13275201.0,707202.0,2024-08-25,2029-07-30,0,,A
OBL0000423,CLI0009214,PROD012,47738549.0,41468641.0,29024127.0,1727860.0,2024-02-01,2026-01-21,77,,D
OBL0000424,CLI0001247,PROD006,3443382.0,3440099.0,2682185.0,71669.0,2024-09-24,2028-09-03,0,10.0,A
OBL0000425,CLI0006707,PROD001,14946614.0,14856862.0,13966484.0,309518.0,2024-11-08,2028-10-18,52,2.0,C
OBL0000426,CLI0009952,PROD010,8575524.0,7482825.0,6429665.0,207856.0,2024-11-05,2027-10-21,20,,B
OBL0000427,CLI0007904,PROD007,4488351.0,3833130.0,950963.0,106476.0,2024-01-21,2027-01-05,0,27.0,A
OBL0000428,CLI0009857,PROD011,40178905.0,34730127.0,30601259.0,1447089.0,2024-12-22,2026-12-12,16,2.0,B
OBL0000429,CLI0008755,PROD008,9185649.0,9084215.0,2363896.0,757018.0,2024-10-09,2025-10-04,0,8.0,A
OBL0000430,CLI0008837,PROD001,31239461.0,26680757.0,19874750.0,555849.0,2024-11-04,2028-10-14,0,12.0,A
OBL0000431,CLI0001579,PROD013,4336415.0,4211652.0,3861325.0,350971.0,2024-01-06,2024-12-31,0,0.0,A
OBL0000432,CLI0008393,PROD009,6222350.0,6137086.0,1662399.0,170475.0,2024-09-11,2027-08-27,0,,A
